Customer ID	Gender	Birth Date	Married	Dependents	Number of Dependents	Country	City	Number of Referrals	Tenure in Months	Avg Monthly Long Distance Charges	Internet Service	Internet Type	Avg Monthly GB Download	Premium Tech Support	Streaming Movies	Streaming Music	Contract	Paperless Billing	Payment Method	Monthly Charge	Total Refunds	Satisfaction Score
4094-NSEDU	Female	1945/06/24	No	No	0	United States	Temecula	0	21	21.15	Yes	Fiber Optic	9	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	94.25	0.0	2
1846-XWOQN	Female	1944/02/16	No	No	0	United States	Bradley	0	1	47.97	Yes	Fiber Optic	8	No	No	No	Month-to-Month	Yes	Bank Withdrawal	70.15	0.0	2
3757-NJYBX	Male	1947/02/10	Yes	No	0	United States	Nipomo	3	32	7.92	Yes	Fiber Optic	3	No	Yes	No	Month-to-Month	No	Bank Withdrawal	106.35	0.0	2
9898-KZQDZ	Female	1959/11/10	Yes	No	0	United States	Lee Vining	1	40	49.5	Yes	Fiber Optic	20	No	Yes	Yes	Month-to-Month	Yes	Credit Card	94.55	0.0	1
8263-JQAIK	Male	1958/12/28	No	No	0	United States	Palmdale	0	2	0.0	Yes	DSL	6	No	No	No	Month-to-Month	Yes	Credit Card	24.45	0.0	3
2205-YMZZJ	Male	1949/10/12	No	No	0	United States	Clovis	0	7	39.51	Yes	Fiber Optic	13	No	No	No	Month-to-Month	Yes	Bank Withdrawal	84.8	0.0	3
1254-IZEYF	Female	1950/02/08	No	No	0	United States	Cutler	0	31	39.36	Yes	Fiber Optic	4	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	99.95	0.0	3
9221-OTIVJ	Female	1944/06/20	No	No	0	United States	Dunlap	0	14	29.96	Yes	Fiber Optic	7	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	104.85	0.0	1
5908-QMGOE	Male	1950/09/08	No	No	0	United States	Fowler	0	15	23.53	Yes	Fiber Optic	9	No	No	No	Month-to-Month	Yes	Credit Card	74.2	43.31	1
0397-GZBBC	Male	1954/10/04	Yes	No	0	United States	South Dos Palos	0	59	10.78	Yes	Fiber Optic	15	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	93.85	8.13	2
7641-EUYET	Male	1948/07/26	Yes	No	0	United States	Tranquillity	3	46	49.11	Yes	Fiber Optic	17	No	No	No	Month-to-Month	Yes	Bank Withdrawal	100.7	46.64	1
8922-LIEGH	Female	1952/07/13	No	No	0	United States	Jolon	0	25	36.36	Yes	Fiber Optic	6	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	89.7	23.33	3
8245-UMPYT	Female	1958/06/06	No	No	0	United States	Lockwood	0	16	32.11	Yes	Fiber Optic	14	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	96.4	47.2	3
5186-SAMNZ	Male	1949/10/16	No	No	0	United States	Marina	0	1	41.2	Yes	Fiber Optic	15	No	No	No	Month-to-Month	Yes	Bank Withdrawal	69.5	0.0	2
5373-SFODM	Male	1959/05/25	Yes	No	0	United States	San Lucas	1	36	24.54	Yes	Fiber Optic	5	No	Yes	Yes	Month-to-Month	Yes	Credit Card	85.25	0.0	2
0022-TCJCI	Male	1945/07/07	No	No	0	United States	Daly City	0	45	10.67	Yes	DSL	17	No	Yes	No	One Year	No	Credit Card	62.7	0.0	1
5130-IEKQT	Male	1951/08/13	No	No	0	United States	San Francisco	0	25	46.34	Yes	Fiber Optic	22	No	Yes	No	Month-to-Month	No	Credit Card	105.95	0.0	2
3269-ATYWD	Male	1945/08/27	No	No	0	United States	San Francisco	0	39	41.93	Yes	Fiber Optic	23	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	95.65	0.0	1
0354-WYROK	Female	1954/10/02	Yes	No	0	United States	San Francisco	1	31	47.95	Yes	Fiber Optic	21	Yes	Yes	No	Month-to-Month	Yes	Bank Withdrawal	98.9	0.0	2
7576-OYWBN	Male	1953/05/22	No	No	0	United States	San Mateo	0	3	30.25	Yes	Fiber Optic	28	No	No	No	Month-to-Month	Yes	Bank Withdrawal	76.05	0.0	1
5539-TMZLF	Male	1955/02/25	No	No	0	United States	Concord	0	1	33.84	Yes	Fiber Optic	5	No	No	No	Month-to-Month	Yes	Bank Withdrawal	69.75	0.0	1
3336-JORSO	Female	1954/10/19	No	No	0	United States	Hayward	0	33	17.24	Yes	Fiber Optic	25	Yes	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	110.45	0.0	1
6861-XWTWQ	Male	1953/03/21	Yes	No	0	United States	Napa	1	7	42.92	Yes	Fiber Optic	2	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	99.25	0.0	2
4283-FUTGF	Male	1957/05/04	No	No	0	United States	El Sobrante	0	19	16.78	Yes	Fiber Optic	15	No	No	No	Month-to-Month	Yes	Bank Withdrawal	79.85	0.0	3
2397-BRLOM	Male	1957/08/20	Yes	No	0	United States	San Rafael	2	8	26.99	Yes	Fiber Optic	2	No	No	No	Month-to-Month	Yes	Credit Card	80.45	0.0	1
8510-AWCXC	Female	1955/02/01	No	No	0	United States	Novato	0	13	7.22	Yes	Fiber Optic	28	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	100.8	0.0	1
8225-BTJAU	Male	1949/11/09	No	No	0	United States	Stinson Beach	0	10	7.51	Yes	Fiber Optic	18	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	79.25	0.0	1
1724-BQUHA	Male	1957/09/12	No	No	0	United States	Los Gatos	0	5	45.72	Yes	Fiber Optic	6	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	89.5	0.0	2
4826-XTSOH	Male	1958/11/11	Yes	No	0	United States	Moss Landing	0	1	38.78	Yes	Fiber Optic	23	No	No	No	Month-to-Month	Yes	Bank Withdrawal	86.05	0.0	1
2408-WITXK	Female	1957/01/26	No	No	0	United States	San Jose	0	10	0.0	Yes	DSL	4	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	34.7	0.0	1
2634-HCZGT	Male	1953/06/09	Yes	No	0	United States	San Jose	1	53	21.67	Yes	Cable	6	Yes	No	No	One Year	Yes	Bank Withdrawal	60.05	0.0	1
7503-QQRVF	Male	1950/12/05	Yes	No	0	United States	San Jose	1	16	26.12	Yes	Fiber Optic	8	No	No	No	Month-to-Month	Yes	Credit Card	74.3	0.0	1
0709-TVGUR	Female	1954/12/06	No	No	0	United States	Stockton	0	9	17.56	Yes	Fiber Optic	27	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.55	33.25	1
3001-CBHLQ	Male	1948/05/30	Yes	No	0	United States	Angels Camp	1	32	43.51	Yes	Fiber Optic	22	Yes	Yes	No	Month-to-Month	Yes	Bank Withdrawal	104.9	33.73	1
4102-OQUPX	Male	1957/12/25	Yes	No	0	United States	Sheep Ranch	1	1	17.36	Yes	Fiber Optic	29	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.4	0.0	3
3999-QGRJH	Male	1944/07/31	No	No	0	United States	Ballico	0	8	14.89	Yes	Fiber Optic	20	No	No	No	Month-to-Month	Yes	Bank Withdrawal	69.7	0.0	1
2454-RPBRZ	Female	1957/02/25	Yes	No	0	United States	Catheys Valley	1	12	30.63	Yes	Fiber Optic	27	No	No	No	Month-to-Month	Yes	Bank Withdrawal	98.1	49.06	3
2265-CYWIV	Female	1956/04/23	Yes	No	0	United States	Hickman	1	4	18.91	Yes	Fiber Optic	20	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	99.6	25.79	1
4550-VBOFE	Male	1955/09/11	Yes	No	0	United States	Soulsbyville	1	70	17.45	Yes	Fiber Optic	20	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	102.95	15.24	1
7409-KIUTL	Female	1944/02/19	No	No	0	United States	Escondido	0	1	28.64	Yes	Fiber Optic	5	No	No	No	Month-to-Month	Yes	Bank Withdrawal	71.0	0.0	3
1732-VHUBQ	Female	1951/03/26	Yes	No	0	United States	Escondido	1	47	26.95	Yes	Fiber Optic	26	No	No	No	Month-to-Month	No	Bank Withdrawal	70.55	26.99	3
0679-IDSTG	Female	1951/02/10	Yes	No	0	United States	Branscomb	1	1	37.3	Yes	Fiber Optic	8	No	No	No	Month-to-Month	Yes	Bank Withdrawal	69.25	0.0	1
8802-UNOJF	Male	1959/08/23	No	No	0	United States	Philo	0	12	28.63	Yes	Cable	7	Yes	No	No	Month-to-Month	Yes	Credit Card	83.8	44.58	1
6313-GIDIT	Male	1951/07/22	No	No	0	United States	Point Arena	0	53	0.0	Yes	DSL	25	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	54.45	20.16	2
2845-AFFTX	Male	1946/09/28	Yes	No	0	United States	Westport	0	41	22.56	Yes	Fiber Optic	15	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	99.8	8.88	1
2815-CPTUL	Male	1956/11/21	No	No	0	United States	Gasquet	0	5	2.27	Yes	Fiber Optic	17	No	No	No	Month-to-Month	Yes	Credit Card	70.25	12.48	2
1891-FZYSA	Male	1959/09/29	Yes	No	0	United States	Piercy	1	69	16.34	Yes	Fiber Optic	4	No	No	No	Month-to-Month	Yes	Bank Withdrawal	89.95	6.79	1
9685-WKZGT	Male	1957/11/25	No	No	0	United States	Carmichael	0	14	16.32	Yes	Fiber Optic	11	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.95	39.29	3
6022-UGGSO	Female	1954/09/08	No	No	0	United States	Citrus Heights	0	32	33.22	Yes	Fiber Optic	9	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.4	44.31	1
3923-CSIHK	Female	1955/07/14	Yes	No	0	United States	Herald	1	50	4.6	Yes	Cable	24	No	No	No	Month-to-Month	Yes	Bank Withdrawal	71.05	0.0	3
3677-IYRBF	Female	1951/07/30	No	No	0	United States	Newcastle	0	2	0.0	Yes	DSL	13	No	No	No	Month-to-Month	Yes	Bank Withdrawal	30.4	0.0	1
8118-LSUEL	Male	1950/06/14	No	No	0	United States	Roseville	0	23	17.62	Yes	Fiber Optic	29	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	106.4	0.0	1
5277-ZLOOR	Female	1946/03/28	No	No	0	United States	Applegate	0	2	5.49	Yes	Fiber Optic	25	No	No	No	Month-to-Month	Yes	Bank Withdrawal	85.55	0.0	3
4248-HCETZ	Male	1947/02/02	Yes	No	0	United States	Sacramento	1	30	6.23	Yes	Fiber Optic	4	No	No	No	Month-to-Month	Yes	Credit Card	79.65	0.0	3
9174-FKWZE	Female	1954/12/11	No	No	0	United States	Sacramento	0	1	22.92	No		0	No	No	No	Month-to-Month	Yes	Bank Withdrawal	19.45	0.0	1
5307-DZCVC	Female	1946/09/18	Yes	No	0	United States	Sacramento	0	32	48.95	Yes	Fiber Optic	9	No	No	No	Month-to-Month	Yes	Credit Card	85.95	0.0	3
8679-JOEVF	Female	1949/05/22	No	No	0	United States	Sacramento	0	16	36.83	Yes	DSL	16	Yes	No	No	Month-to-Month	No	Bank Withdrawal	59.4	0.0	1
4803-AXVYP	Female	1949/06/30	No	No	0	United States	Butte City	0	38	47.39	Yes	Fiber Optic	2	Yes	Yes	No	Month-to-Month	Yes	Bank Withdrawal	99.55	0.0	1
5649-ANRML	Male	1948/10/25	No	No	0	United States	Clipper Mills	0	2	12.96	Yes	Fiber Optic	20	Yes	Yes	No	Month-to-Month	Yes	Credit Card	95.1	0.0	3
7395-IGJOS	Male	1954/09/22	Yes	No	0	United States	Quincy	1	17	9.5	Yes	Fiber Optic	16	No	Yes	No	Month-to-Month	No	Bank Withdrawal	81.5	0.0	2
7890-VYYWG	Male	1957/04/19	Yes	No	0	United States	Sutter	1	3	0.0	Yes	DSL	20	No	No	No	Month-to-Month	Yes	Credit Card	36.45	0.0	1
9907-SWKKF	Female	1955/09/28	No	No	0	United States	Twain	0	1	0.0	Yes	DSL	21	No	No	No	Month-to-Month	No	Credit Card	25.05	0.0	1
6397-JNZZG	Female	1954/01/24	Yes	No	0	United States	Adin	1	43	0.0	Yes	DSL	21	No	Yes	No	Month-to-Month	No	Credit Card	55.55	0.0	1
7779-LGOVN	Male	1950/09/04	Yes	No	0	United States	Paskenta	2	10	46.5	Yes	Cable	4	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	86.65	0.0	1
9710-ZUSHQ	Female	1947/11/25	No	No	0	United States	Red Bluff	0	37	41.85	Yes	Fiber Optic	2	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	106.75	0.0	1
3902-FOIGH	Male	1958/05/20	Yes	No	0	United States	Doyle	1	12	48.5	Yes	Fiber Optic	4	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	101.35	0.0	1
3318-OSATS	Male	1954/05/14	No	No	0	United States	Sierra City	0	35	35.1	Yes	Fiber Optic	29	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	95.45	0.0	2
2636-ALXXZ	Female	1956/11/23	No	No	0	United States	Tahoe Vista	0	1	45.8	Yes	Fiber Optic	10	No	No	No	Month-to-Month	Yes	Bank Withdrawal	69.6	0.0	2
9885-CSMWE	Female	1959/12/01	No	No	0	United States	Los Angeles	0	1	18.37	Yes	Fiber Optic	13	No	No	No	Month-to-Month	No	Bank Withdrawal	78.45	0.0	1
8058-JMEQO	Female	1948/02/03	No	No	0	United States	San Diego	0	9	12.91	Yes	Fiber Optic	21	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	84.45	0.0	3
7657-DYEPJ	Male	1951/05/28	No	No	0	United States	Los Angeles	0	38	5.75	Yes	Cable	30	Yes	No	No	One Year	Yes	Credit Card	70.15	0.0	3
8276-MQBYC	Male	1954/03/29	No	No	0	United States	Los Angeles	0	51	19.49	Yes	Fiber Optic	11	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	97.8	0.0	2
6015-VVHHE	Female	1956/05/11	No	No	0	United States	Los Angeles	0	5	41.83	Yes	Fiber Optic	25	No	No	No	Month-to-Month	Yes	Credit Card	83.15	0.0	3
2516-VQRRV	Female	1947/12/06	No	No	0	United States	Culver City	0	2	23.46	Yes	Fiber Optic	25	No	No	No	Month-to-Month	Yes	Credit Card	75.45	0.0	3
7580-UGXNC	Female	1951/05/12	No	No	0	United States	Culver City	0	2	25.74	Yes	DSL	6	No	No	No	Month-to-Month	No	Credit Card	54.85	0.0	1
5178-LMXOP	Male	1953/08/15	Yes	No	0	United States	Gardena	1	1	4.89	Yes	Fiber Optic	11	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	95.1	0.0	1
7056-IMHCC	Male	1955/10/13	Yes	No	0	United States	Torrance	1	53	7.94	Yes	Fiber Optic	6	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	101.9	0.0	1
8749-JMNKX	Male	1944/07/25	Yes	No	0	United States	Montebello	1	51	22.14	Yes	Fiber Optic	30	No	No	No	Month-to-Month	Yes	Bank Withdrawal	93.8	0.0	1
0917-EZOLA	Male	1958/03/02	Yes	No	0	United States	Lakewood	0	72	6.03	Yes	Fiber Optic	2	No	Yes	No	Two Year	Yes	Bank Withdrawal	104.15	0.0	3
8414-MYSHR	Male	1945/11/28	No	No	0	United States	Arcadia	0	5	4.59	Yes	Fiber Optic	11	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	91.4	0.0	1
4988-IQIGL	Male	1944/09/08	No	No	0	United States	Canoga Park	0	1	28.49	Yes	Fiber Optic	18	No	No	No	Month-to-Month	Yes	Bank Withdrawal	75.35	0.0	3
4706-AXVKM	Female	1946/10/16	No	No	0	United States	Stevenson Ranch	0	11	4.1	Yes	Fiber Optic	5	No	Yes	No	Month-to-Month	Yes	Credit Card	84.8	0.0	2
5889-JTMUL	Female	1957/10/19	Yes	No	0	United States	Castaic	1	50	31.56	Yes	Fiber Optic	4	No	No	No	Month-to-Month	Yes	Bank Withdrawal	95.05	0.0	3
9026-RNUJS	Male	1951/04/28	No	No	0	United States	Van Nuys	0	5	18.69	Yes	DSL	28	No	No	No	Month-to-Month	No	Bank Withdrawal	50.35	0.0	1
1624-NALOJ	Male	1949/07/19	No	No	0	United States	North Hollywood	0	5	36.36	Yes	Fiber Optic	12	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	89.8	0.0	1
6210-KBBPI	Male	1957/09/15	No	No	0	United States	West Covina	0	9	10.66	Yes	Fiber Optic	15	No	Yes	No	Month-to-Month	Yes	Credit Card	99.45	0.0	1
2260-USTRB	Female	1949/05/19	No	No	0	United States	Campo	0	2	9.55	Yes	Fiber Optic	28	No	No	No	Month-to-Month	Yes	Bank Withdrawal	70.2	0.0	1
8623-TMRBY	Male	1944/11/21	Yes	No	0	United States	Chula Vista	2	51	43.58	Yes	Cable	22	No	No	No	Month-to-Month	Yes	Bank Withdrawal	84.2	0.0	2
6900-PXRMS	Male	1952/11/27	Yes	No	0	United States	Spring Valley	0	26	1.26	Yes	Fiber Optic	18	No	Yes	Yes	Month-to-Month	No	Bank Withdrawal	105.75	0.0	1
3346-BRMIS	Female	1954/11/23	Yes	No	0	United States	Bonsall	1	18	0.0	Yes	DSL	12	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	48.35	0.0	2
2722-JMONI	Female	1951/04/08	Yes	No	0	United States	Escondido	1	1	24.24	Yes	Cable	9	No	No	No	Month-to-Month	Yes	Bank Withdrawal	49.55	0.0	1
7579-OOPEC	Female	1949/12/16	Yes	No	0	United States	Pala	1	2	6.86	Yes	DSL	20	No	No	No	Month-to-Month	No	Credit Card	50.15	0.0	1
1771-OADNZ	Male	1954/04/08	Yes	No	0	United States	Pauma Valley	1	29	35.38	Yes	Fiber Optic	21	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	95.9	0.0	3
0612-RTZZA	Female	1947/07/09	No	No	0	United States	Vista	0	1	0.0	Yes	DSL	15	No	No	No	Month-to-Month	No	Bank Withdrawal	25.25	0.0	2
4433-JCGCG	Male	1944/12/19	Yes	No	0	United States	San Diego	1	46	5.36	Yes	Fiber Optic	22	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	101.0	0.0	1
9488-HGMJH	Female	1946/02/16	No	No	0	United States	Indian Wells	0	1	24.75	Yes	Fiber Optic	22	No	No	No	Month-to-Month	Yes	Bank Withdrawal	71.15	0.0	3
4818-QIUFN	Female	1955/01/12	No	No	0	United States	Desert Hot Springs	0	20	11.82	Yes	Fiber Optic	5	No	No	No	Month-to-Month	Yes	Bank Withdrawal	79.15	0.0	1
6961-VCPMC	Male	1953/10/11	Yes	No	0	United States	North Palm Springs	1	46	48.62	Yes	Fiber Optic	3	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	80.4	0.0	3
4424-TKOPW	Male	1954/04/29	No	No	0	United States	Crestline	0	2	25.19	Yes	Fiber Optic	14	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	93.85	0.0	1
4201-JMNGR	Female	1958/05/02	No	No	0	United States	Lucerne Valley	0	1	26.22	Yes	Cable	22	No	No	No	Month-to-Month	Yes	Bank Withdrawal	55.8	0.0	1
1866-RZZQS	Male	1947/09/01	No	No	0	United States	Redlands	0	41	42.06	Yes	Fiber Optic	21	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	98.4	0.0	1
8631-NBHFZ	Male	1953/02/26	Yes	No	0	United States	Running Springs	1	66	30.03	Yes	DSL	15	Yes	No	No	Two Year	No	Credit Card	79.4	0.0	1
4958-XCBDQ	Male	1956/04/22	No	No	0	United States	Victorville	0	35	39.69	Yes	Fiber Optic	25	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	101.4	0.0	3
8337-UPOAQ	Male	1953/05/20	Yes	No	0	United States	Wrightwood	0	10	16.88	Yes	Fiber Optic	24	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	89.8	0.0	2
6712-OAWRH	Female	1945/07/01	No	No	0	United States	San Bernardino	0	26	34.69	Yes	Fiber Optic	27	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	91.25	0.0	3
5914-DVBWJ	Female	1944/12/03	No	No	0	United States	Riverside	0	18	2.36	Yes	Fiber Optic	21	Yes	No	No	Month-to-Month	Yes	Bank Withdrawal	85.45	0.0	1
8644-XLFBW	Male	1959/05/21	No	No	0	United States	Lake Elsinore	0	1	28.46	Yes	Fiber Optic	12	No	No	No	Month-to-Month	Yes	Bank Withdrawal	71.65	0.0	2
1833-VGRUM	Female	1954/12/15	No	No	0	United States	Perris	0	1	48.95	Yes	Fiber Optic	23	No	No	No	Month-to-Month	Yes	Bank Withdrawal	74.2	0.0	2
8374-XGEJJ	Male	1956/06/14	Yes	No	0	United States	Temecula	8	43	31.25	Yes	Fiber Optic	20	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	101.0	0.0	1
6946-LMSQS	Male	1944/05/17	Yes	No	0	United States	Temecula	3	25	33.63	Yes	Fiber Optic	25	No	Yes	No	One Year	Yes	Bank Withdrawal	89.05	0.0	1
4039-HEUNW	Male	1947/01/26	Yes	No	0	United States	Irvine	1	36	16.61	Yes	Fiber Optic	3	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	96.5	0.0	3
0812-WUPTB	Male	1959/04/17	Yes	No	0	United States	Corona Del Mar	1	1	49.6	Yes	Fiber Optic	13	No	No	No	Month-to-Month	No	Credit Card	70.85	0.0	2
2403-BCASL	Male	1958/05/14	Yes	No	0	United States	Santa Ana	1	41	45.04	Yes	Cable	29	Yes	Yes	No	One Year	Yes	Bank Withdrawal	111.95	0.0	2
3871-IKPYH	Male	1954/01/15	No	No	0	United States	Camarillo	0	1	16.19	Yes	Fiber Optic	12	No	No	No	Month-to-Month	No	Bank Withdrawal	69.1	0.0	3
1304-NECVQ	Female	1955/07/21	No	No	0	United States	Somis	0	2	43.96	Yes	Fiber Optic	14	No	No	No	Month-to-Month	Yes	Bank Withdrawal	78.55	0.0	2
5655-JSMZM	Male	1958/03/03	No	No	0	United States	Coalinga	0	49	32.36	Yes	Fiber Optic	2	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	96.2	0.0	2
4505-EXZHB	Female	1949/04/21	No	No	0	United States	Ducor	0	6	8.91	Yes	Fiber Optic	27	No	No	No	Month-to-Month	No	Bank Withdrawal	74.4	0.0	1
8972-HJWNV	Female	1949/10/28	Yes	No	0	United States	Huron	1	7	21.43	Yes	Fiber Optic	12	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	84.55	0.0	1
2860-RANUS	Female	1957/04/15	No	No	0	United States	Mc Kittrick	0	20	29.29	Yes	Fiber Optic	15	No	Yes	Yes	Month-to-Month	Yes	Credit Card	85.8	0.0	1
0406-BPDVR	Female	1949/07/08	Yes	No	0	United States	Visalia	0	54	33.49	Yes	Fiber Optic	8	No	Yes	Yes	One Year	Yes	Credit Card	101.5	0.0	2
5276-KQWHG	Female	1950/04/24	No	No	0	United States	Woody	0	2	15.32	Yes	Fiber Optic	21	No	No	No	Month-to-Month	Yes	Bank Withdrawal	69.6	0.0	3
9667-EQRXU	Female	1950/04/18	No	No	0	United States	Boron	0	30	0.0	Yes	Cable	7	No	No	No	Month-to-Month	Yes	Bank Withdrawal	40.3	0.0	2
0946-CLJTI	Male	1957/10/27	Yes	No	0	United States	Palmdale	1	58	3.18	Yes	Fiber Optic	5	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	98.7	0.0	1
0324-BRPCJ	Female	1950/06/08	Yes	No	0	United States	Palmdale	1	68	21.33	Yes	Cable	24	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	100.2	0.0	1
9189-JWSHV	Female	1955/10/14	Yes	No	0	United States	Helm	1	24	13.38	Yes	Fiber Optic	12	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	93.55	0.0	2
0576-WNXXC	Male	1954/08/15	Yes	No	0	United States	Parlier	1	27	39.49	Yes	Fiber Optic	7	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	95.55	0.0	1
5482-PLVPE	Female	1945/03/09	No	No	0	United States	Daly City	0	2	0.0	Yes	DSL	11	No	No	No	Month-to-Month	No	Bank Withdrawal	24.35	0.0	1
4902-OHLSK	Female	1948/09/04	No	No	0	United States	Half Moon Bay	0	29	20.98	Yes	Fiber Optic	16	Yes	Yes	No	Month-to-Month	No	Bank Withdrawal	98.65	0.0	1
0495-ZBNGW	Male	1946/03/28	Yes	No	0	United States	Loma Mar	1	5	6.66	Yes	Fiber Optic	14	No	No	No	Month-to-Month	Yes	Bank Withdrawal	79.9	0.0	2
2357-COQEK	Female	1945/11/01	No	No	0	United States	Atherton	0	28	28.14	Yes	Fiber Optic	10	Yes	Yes	No	Month-to-Month	Yes	Bank Withdrawal	103.3	0.0	2
2034-CGRHZ	Male	1951/09/18	No	No	0	United States	San Francisco	0	24	3.23	Yes	Fiber Optic	26	No	Yes	No	Month-to-Month	Yes	Credit Card	102.95	0.0	3
9360-AHGNL	Female	1950/03/05	Yes	No	0	United States	Concord	7	43	8.75	Yes	Fiber Optic	13	Yes	Yes	No	One Year	Yes	Credit Card	109.55	0.0	2
5485-WUYWF	Male	1951/09/12	No	No	0	United States	Crockett	0	2	5.57	Yes	Cable	24	No	No	No	Month-to-Month	No	Bank Withdrawal	66.4	0.0	1
2632-UCGVD	Male	1953/01/16	Yes	No	0	United States	Fairfield	6	66	49.85	Yes	Fiber Optic	14	Yes	Yes	No	Month-to-Month	Yes	Credit Card	100.05	0.0	2
6425-YQLLO	Female	1956/08/28	Yes	No	0	United States	Pinole	1	66	27.75	Yes	Fiber Optic	11	Yes	Yes	No	One Year	Yes	Credit Card	105.95	0.0	2
2091-RFFBA	Female	1954/08/02	No	No	0	United States	Port Costa	0	31	15.43	Yes	Fiber Optic	2	No	No	No	Month-to-Month	Yes	Bank Withdrawal	73.9	0.0	1
6899-PPEEA	Female	1958/07/02	No	No	0	United States	Vallejo	0	37	3.3	Yes	Fiber Optic	2	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	96.55	0.0	2
4597-NUCQV	Male	1959/09/25	No	No	0	United States	Oakland	0	24	28.98	Yes	Fiber Optic	30	No	Yes	Yes	Month-to-Month	Yes	Bank Withdrawal	101.25	0.0	3
3754-DXMRT	Male	1946/03/13	No	No	0	United States	San Pablo	0	2	43.66	Yes	DSL	25	No	No	No	Month-to-Month	Yes	Bank Withdrawal	44.15	0.0	2
7130-VTEWQ	Female	1950/01/22	No	No	0	United States	San Rafael	0	8	13.8	Yes	Fiber Optic	6	No	No	No	Month-to-Month	Yes	Bank Withdrawal	75.75	0.0	3
7903-CMPEY	Male	1946/03/11	Yes	No	0	United States	Corte Madera	1	1	17.51	Yes	Fiber Optic	21	No	No	No	Month-to-Month	Yes	Bank Withdrawal	80.3	0.0	1
1704-NRWYE	Female	1945/06/01	No	No	0	United States	Point Reyes Station	0	9	43.34	Yes	Fiber Optic	2	No	No	No	Month-to-Month	Yes	Bank Withdrawal	80.85	0.0	2
7481-ATQQS	Female	1948/01/04	No	No	0	United States	Boulder Creek	0	49	44.88	Yes	Fiber Optic	15	No	Yes	No	Month-to-Month	Yes	Credit Card	90.85	0.0	2
0023-HGHWL	Male	1957/04/08	No	No	0	United States	Morgan Hill	0	1	0.0	Yes	Cable	9	No	No	No	Month-to-Month	Yes	Bank Withdrawal	25.1	0.0	3
1792-UXAFY	Female	1944/10/06	No	No	0	United States	San Jose	0	17	30.37	Yes	Fiber Optic	28	No	No	No	Month-to-Month	Yes	Bank Withdrawal	89.15	0.0	1
6161-UUUTA	Male	1947/06/20	No	No	0	United States	Stockton	0	3	2.98	Yes	Fiber Optic	3	No	No	No	Month-to-Month	Yes	Bank Withdrawal	79.9	0.0	2
6543-XRMYR	Female	1951/08/18	No	No	0	United States	Stockton	0	30	43.61	Yes	Fiber Optic	8	No	Yes	No	Month-to-Month	Yes	Bank Withdrawal	99.7	0.0	1
